id,created_at,user_id,product_id,discount,quantity
261,2019-08-26T21:10:14.000Z,40,115,1.36,3
262,2019-03-06T01:08:17.000Z,40,62,,1
263,2019-02-06T22:19:11.000Z,41,138,,1
266,2019-07-17T17:51:09.000Z,42,22,,5
268,2019-06-04T02:52:04.000Z,42,90,,3
269,2019-04-11T19:13:31.000Z,42,159,,2
270,2019-02-26T20:42:08.000Z,42,119,,1
271,2019-12-15T20:10:26.000Z,42,30,,2
274,2019-05-31T00:40:37.000Z,42,149,,6
277,2019-03-22T18:23:24.000Z,42,79,,1
287,2019-07-03T23:15:29.000Z,44,174,,5
288,2019-04-07T23:26:03.000Z,45,120,,3
289,2019-04-03T03:05:26.000Z,45,68,,2
290,2019-10-27T23:40:28.000Z,45,87,,3
291,2019-06-17T16:21:56.000Z,45,194,,4
298,2019-01-31T05:04:04.000Z,46,174,,2
299,2019-09-27T08:23:09.000Z,47,82,,7
300,2019-03-05T09:44:19.000Z,47,185,,1
301,2019-03-04T09:53:15.000Z,47,4,9.32,1
302,2019-05-04T21:46:37.000Z,47,14,,5
303,2019-01-23T15:02:59.000Z,47,87,,3
304,2019-04-17T11:18:12.000Z,47,27,,4
307,2019-11-04T09:13:37.000Z,48,99,,3
309,2019-01-16T10:14:37.000Z,48,9,,2
312,2019-09-20T21:10:57.000Z,48,48,,5
313,2019-08-27T07:54:06.000Z,48,66,,5
322,2019-04-17T17:17:59.000Z,48,45,,2
326,2019-06-15T07:53:27.000Z,48,108,,7
329,2019-03-02T03:19:49.000Z,49,25,,1
330,2019-01-22T09:26:18.000Z,49,93,,1
334,2019-08-21T22:26:01.000Z,49,46,,9
335,2019-06-28T16:18:51.000Z,49,179,,8
341,2019-10-04T18:38:56.000Z,49,84,,8
343,2019-11-26T16:32:22.000Z,49,97,,4
347,2019-04-13T13:06:45.000Z,49,3,,3
349,2019-08-26T17:56:18.000Z,50,10,,10
352,2019-07-17T03:13:00.000Z,50,137,,6
356,2019-03-21T08:20:33.000Z,50,102,,1
357,2019-03-31T07:19:13.000Z,51,65,,1
358,2019-04-11T13:03:02.000Z,51,200,,3
359,2019-08-13T02:18:29.000Z,52,2,,7
366,2019-04-20T04:32:37.000Z,53,37,,3
368,2019-04-02T14:41:29.000Z,54,90,,4
372,2019-09-11T09:50:37.000Z,54,99,,3
375,2019-11-27T04:02:56.000Z,54,88,,2
376,2019-03-27T10:36:04.000Z,54,50,,1
377,2019-12-24T21:06:31.000Z,54,144,,2
378,2019-03-28T21:23:27.000Z,54,93,,1
379,2019-03-30T03:26:02.000Z,54,143,,1
382,2019-08-26T12:44:21.000Z,56,142,,7
391,2019-03-03T12:35:40.000Z,57,38,,1
392,2019-10-25T00:33:50.000Z,57,15,,4
395,2019-09-19T00:49:00.000Z,57,199,,5
396,2019-09-08T03:58:52.000Z,57,32,,5
401,2019-01-06T21:15:34.000Z,57,53,,2
402,2019-05-15T10:11:28.000Z,57,159,,5
405,2019-01-15T12:03:15.000Z,57,116,,2
408,2019-10-23T16:42:00.000Z,57,94,,3
411,2019-01-19T19:03:08.000Z,57,44,,2
421,2019-05-16T22:30:22.000Z,58,154,,4
423,2019-11-01T13:11:10.000Z,58,97,,2
426,2019-08-18T04:49:44.000Z,59,111,1.97,6
432,2019-09-07T09:16:15.000Z,60,54,,4
435,2019-05-16T01:29:13.000Z,60,140,,5
440,2019-12-26T06:59:20.000Z,60,157,,1
444,2019-09-01T18:26:39.000Z,61,174,,6
446,2019-02-13T15:39:53.000Z,61,66,,2
451,2019-06-17T19:47:17.000Z,63,173,,6
453,2019-01-13T04:03:26.000Z,63,145,,2
459,2019-03-15T19:51:20.000Z,63,171,,1
463,2019-12-16T10:35:43.000Z,63,59,,1
465,2019-05-04T16:41:35.000Z,63,178,,3
468,2019-08-23T00:57:43.000Z,64,80,,4
470,2019-08-18T07:26:43.000Z,65,63,,7
472,2019-12-27T20:21:32.000Z,65,76,,1
473,2019-03-24T09:01:14.000Z,65,150,,1
475,2019-10-11T09:47:07.000Z,65,197,,7
478,2019-04-27T21:03:39.000Z,65,190,8.39,3
484,2019-11-25T17:43:52.000Z,65,74,,3
487,2019-11-21T09:10:06.000Z,65,70,3.23,2
492,2019-06-07T07:36:02.000Z,65,20,,5
495,2019-07-29T21:06:13.000Z,65,6,,4
497,2019-07-17T23:01:18.000Z,65,70,,5
498,2019-03-19T23:33:25.000Z,65,86,,1
501,2019-11-04T23:23:07.000Z,65,113,,3
505,2019-06-29T08:12:07.000Z,65,70,,7
506,2019-10-27T05:39:57.000Z,65,35,,8
515,2019-02-06T03:49:24.000Z,66,7,,2
519,2019-07-01T00:10:10.000Z,68,77,,5
520,2019-05-20T16:58:45.000Z,68,111,,3
522,2019-06-06T21:10:20.000Z,68,15,,6
523,2019-01-06T19:44:02.000Z,68,150,,3
533,2019-04-03T14:43:51.000Z,68,76,,2
538,2019-11-16T06:22:27.000Z,68,115,,3
540,2019-10-04T13:22:03.000Z,68,48,,5
549,2019-03-13T16:35:01.000Z,69,110,,1
554,2019-10-30T20:36:47.000Z,70,84,,8
557,2019-06-26T16:08:04.000Z,70,144,,7
561,2019-01-03T10:45:31.000Z,70,47,,1
568,2019-06-22T13:53:42.000Z,70,59,,6
580,2019-12-30T17:30:53.000Z,72,125,,1
583,2019-01-14T15:48:16.000Z,73,104,,1
585,2019-10-06T05:46:26.000Z,73,108,,5
589,2019-12-14T23:38:00.000Z,73,109,,2
590,2019-05-07T08:45:47.000Z,73,165,,5
592,2019-12-28T15:01:22.000Z,73,195,,2
593,2019-10-12T18:19:00.000Z,73,146,,6
597,2019-08-23T20:15:03.000Z,74,159,,9
599,2019-05-02T16:23:10.000Z,74,189,,6
607,2019-08-04T08:22:40.000Z,74,1,,7
608,2019-08-06T02:00:50.000Z,74,195,,7
609,2019-10-13T12:41:18.000Z,74,123,,7
610,2019-10-07T21:42:52.000Z,74,86,,6
611,2019-09-12T16:07:24.000Z,74,31,,5
612,2019-09-11T05:58:00.000Z,74,19,,5
613,2019-03-26T12:42:44.000Z,74,142,,1
617,2019-07-22T03:46:40.000Z,74,161,,3
620,2019-05-26T10:33:47.000Z,74,93,,3
623,2019-01-13T18:48:15.000Z,74,93,,2
627,2019-06-30T22:34:43.000Z,76,95,0.51,2
631,2019-07-27T02:06:31.000Z,76,142,0.51,2
632,2019-03-05T15:45:18.000Z,76,197,,1
633,2019-06-14T20:11:09.000Z,76,186,,6
634,2019-08-04T04:11:38.000Z,77,172,,8
637,2019-08-16T13:48:23.000Z,77,151,,9
642,2019-10-20T11:57:52.000Z,80,143,,5
643,2019-12-24T12:00:11.000Z,80,37,,1
645,2019-10-22T16:46:58.000Z,80,93,,4
648,2019-10-15T06:31:14.000Z,80,76,,4
651,2019-10-03T08:49:03.000Z,80,145,,5
657,2019-11-11T05:52:50.000Z,83,31,,3
661,2019-09-30T00:19:47.000Z,85,113,,5
663,2019-12-28T15:00:29.000Z,85,188,,2
664,2019-03-07T23:15:09.000Z,85,30,,1
665,2019-05-21T02:16:03.000Z,85,62,,4
671,2019-11-16T05:17:50.000Z,85,115,,4
672,2019-01-03T08:13:52.000Z,85,8,,2
673,2019-09-03T17:26:59.000Z,86,19,,3
675,2019-08-21T14:39:27.000Z,86,26,,7
676,2019-02-21T03:49:38.000Z,86,70,,2
680,2019-06-01T10:10:11.000Z,86,101,,6
681,2019-05-19T05:54:34.000Z,87,124,,6
683,2019-08-24T16:05:43.000Z,87,35,,9
684,2019-11-05T09:29:30.000Z,87,76,,4
686,2019-04-14T12:58:10.000Z,87,170,,3
692,2019-06-25T18:19:58.000Z,87,103,,7
693,2019-01-01T00:13:13.000Z,87,72,,2
696,2019-10-09T12:08:51.000Z,87,11,,3
697,2019-05-21T14:41:18.000Z,87,113,,4
699,2019-12-27T07:21:25.000Z,87,66,7.37,1
700,2019-08-27T01:29:20.000Z,87,167,,6
704,2019-01-05T18:23:34.000Z,87,166,,2
705,2019-07-17T09:39:31.000Z,87,2,,6
706,2019-07-21T13:39:54.000Z,87,17,,5
707,2019-10-07T13:37:50.000Z,87,130,,5
708,2019-09-10T20:48:05.000Z,87,102,,5
714,2019-04-19T16:22:32.000Z,88,171,,3
716,2019-08-01T21:39:36.000Z,88,49,2.92,5
717,2019-06-03T12:36:05.000Z,91,116,,4
718,2019-01-30T02:14:58.000Z,91,35,,2
721,2019-11-30T12:28:04.000Z,91,150,,3
727,2019-08-13T11:48:39.000Z,92,141,,6
732,2019-06-10T09:19:03.000Z,92,200,,4
733,2019-09-14T10:22:59.000Z,92,193,,2
735,2019-05-15T14:04:48.000Z,95,186,,3
737,2019-11-14T14:34:51.000Z,95,195,,2
744,2019-10-31T15:34:44.000Z,95,26,,6
745,2019-11-07T12:40:48.000Z,95,173,,3
746,2019-07-25T07:32:13.000Z,95,163,,6
749,2019-06-27T02:12:39.000Z,95,101,,6
751,2019-12-15T14:47:32.000Z,95,182,,3
753,2019-12-02T05:06:35.000Z,95,49,,2
756,2019-11-28T20:17:50.000Z,97,46,,2
763,2019-02-01T16:53:10.000Z,99,122,,2
768,2019-05-16T05:39:23.000Z,99,157,,2
772,2019-10-22T23:16:35.000Z,100,11,,4
778,2019-03-30T03:18:37.000Z,101,169,,1
784,2019-04-04T17:00:42.000Z,101,20,,4
786,2019-04-06T13:18:22.000Z,101,20,,3
787,2019-01-18T01:29:14.000Z,101,59,4.4,2
791,2019-11-12T18:10:45.000Z,105,61,,2
795,2019-06-25T12:44:50.000Z,107,153,,8
798,2019-03-29T17:35:37.000Z,108,181,,1
800,2019-04-09T09:05:01.000Z,108,114,,3
804,2019-10-11T02:47:44.000Z,108,33,,5
805,2019-05-18T19:02:36.000Z,108,10,,5
806,2019-04-29T09:44:13.000Z,108,92,,4
812,2019-09-12T18:54:47.000Z,111,17,,5
816,2019-06-26T19:44:24.000Z,111,4,,5
817,2019-09-18T07:50:42.000Z,111,189,,5
818,2019-12-21T20:58:29.000Z,111,10,,2
822,2019-01-21T01:41:29.000Z,111,159,,2
832,2019-07-13T12:12:17.000Z,112,166,,34
840,2019-03-29T23:56:43.000Z,113,90,,1
847,2019-11-25T08:44:49.000Z,113,24,,3
852,2019-12-01T15:46:06.000Z,113,95,,2
853,2019-12-16T07:01:05.000Z,113,118,,2
862,2019-01-29T18:00:35.000Z,115,24,,2
863,2019-07-12T05:02:31.000Z,115,42,,4
865,2019-09-21T04:55:02.000Z,116,73,,4
866,2019-05-22T19:39:43.000Z,116,4,,2
870,2019-03-05T09:26:57.000Z,117,66,,1
876,2019-12-24T02:38:43.000Z,117,137,,3
877,2019-04-16T00:27:00.000Z,117,133,,4
882,2019-07-28T02:58:28.000Z,117,102,,5
884,2019-10-28T04:12:37.000Z,118,25,,7
886,2019-02-14T13:29:22.000Z,118,164,,2
892,2019-04-04T19:36:43.000Z,119,139,,3
893,2019-02-01T18:37:06.000Z,120,107,,2
901,2019-01-30T11:14:15.000Z,124,154,,1
902,2019-12-22T06:25:31.000Z,124,41,,2
903,2019-06-30T03:03:18.000Z,124,17,,7
904,2019-05-31T04:51:30.000Z,124,176,,4
906,2019-11-10T14:06:41.000Z,124,158,7.75,3
907,2019-07-20T10:04:16.000Z,124,119,7.75,5
910,2019-10-11T02:51:02.000Z,124,56,,7
912,2019-04-04T12:31:08.000Z,124,97,,4
914,2019-06-21T01:33:48.000Z,125,88,,6
920,2019-10-02T02:42:41.000Z,128,17,,6
921,2019-01-26T08:37:05.000Z,128,128,,2
923,2019-01-15T05:20:21.000Z,128,93,,2
929,2019-11-30T12:01:11.000Z,128,16,,3
931,2019-11-05T03:39:57.000Z,129,82,,3
936,2019-08-16T18:27:41.000Z,129,96,,7
939,2019-04-23T19:51:17.000Z,129,182,,2
940,2019-10-01T14:24:31.000Z,129,36,,5
943,2019-02-21T00:25:58.000Z,129,172,7.45,2
944,2019-08-12T01:35:29.000Z,129,11,,6
949,2019-04-08T01:14:35.000Z,130,18,,3
958,2019-09-21T12:40:51.000Z,134,7,,7
959,2019-10-07T04:18:49.000Z,134,21,,8
960,2019-09-05T21:28:17.000Z,134,78,,7
961,2019-05-30T11:29:29.000Z,134,170,,5
962,2019-12-20T06:09:27.000Z,135,91,,2
964,2019-06-24T20:08:49.000Z,136,140,,6
973,2019-10-08T16:40:09.000Z,136,144,,6
975,2019-06-19T19:07:16.000Z,138,85,,5
976,2019-12-19T15:56:22.000Z,138,120,,2
978,2019-08-23T06:50:22.000Z,138,182,,8
979,2019-05-06T15:33:14.000Z,138,1,,6
982,2019-03-05T04:56:34.000Z,138,22,,12
983,2019-03-28T23:13:19.000Z,138,73,3.16,1
987,2019-07-18T18:35:16.000Z,138,61,,5
990,2019-06-25T03:58:06.000Z,138,19,,8
991,2019-01-11T20:15:48.000Z,138,102,,2
992,2019-10-20T09:41:12.000Z,138,32,,5
995,2019-08-04T06:05:42.000Z,138,132,,6
996,2019-05-31T07:08:16.000Z,138,103,,4
999,2019-03-30T20:27:11.000Z,139,143,,1
1001,2019-01-26T08:03:29.000Z,139,98,2.1,1
1002,2019-04-14T13:41:56.000Z,140,104,,2
1009,2019-11-29T16:32:47.000Z,140,162,,3
1010,2019-04-28T12:47:43.000Z,141,172,,2
1011,2019-09-07T22:41:46.000Z,141,92,,4
1012,2019-07-12T16:09:48.000Z,141,155,6.73,6
1019,2019-02-23T02:31:01.000Z,141,186,,1
1027,2019-01-05T19:36:42.000Z,142,153,,2
1035,2019-01-02T17:38:01.000Z,142,104,,1
1036,2019-02-10T17:24:11.000Z,142,85,,2
1037,2019-03-17T09:04:33.000Z,142,109,,1
1040,2019-04-25T20:02:41.000Z,145,28,,3
1045,2019-03-23T12:20:11.000Z,147,149,1.32,1
1046,2019-01-26T05:08:50.000Z,147,88,,1
1049,2019-04-19T04:56:25.000Z,147,190,,2
1053,2019-01-22T04:59:02.000Z,148,145,,2
1054,2019-09-17T22:16:59.000Z,148,24,,5
1056,2019-06-21T09:20:03.000Z,148,160,,6
1060,2019-03-29T06:51:03.000Z,148,190,,1
1061,2019-10-27T17:18:19.000Z,148,89,5.18,2
1062,2019-10-10T05:41:51.000Z,148,181,,4
1063,2019-04-15T03:25:58.000Z,148,11,,3
1065,2019-02-24T05:52:18.000Z,149,122,,1
1068,2019-07-26T06:13:08.000Z,149,172,,4
1072,2019-02-17T02:43:20.000Z,149,1,,2
1077,2019-11-22T22:28:22.000Z,149,105,,2
1082,2019-09-23T09:04:21.000Z,149,66,,5
1083,2019-04-21T19:59:09.000Z,150,150,,4
1084,2019-07-23T17:49:09.000Z,150,58,,5
1086,2019-06-22T19:09:02.000Z,150,119,,8
1090,2019-12-23T16:56:30.000Z,150,122,,2
1092,2019-01-09T05:11:46.000Z,150,65,,1
1093,2019-12-07T23:32:38.000Z,150,27,,2
1095,2019-05-10T22:38:54.000Z,150,69,,5
1096,2019-04-10T11:32:33.000Z,150,11,,2
1104,2019-05-17T23:28:01.000Z,150,11,3.33,3
1107,2019-03-12T05:59:15.000Z,150,172,,1
1115,2019-03-07T23:30:45.000Z,151,96,,1
1117,2019-02-02T18:45:58.000Z,151,182,,2
1120,2019-09-02T17:20:00.000Z,151,112,,6
1121,2019-09-30T06:42:36.000Z,151,91,,5
1124,2019-11-20T23:34:39.000Z,151,23,,3
1125,2019-07-02T21:43:37.000Z,151,19,,5
1128,2019-11-15T15:46:11.000Z,151,75,,4
1129,2019-03-26T08:50:54.000Z,151,157,,1
1132,2019-02-16T10:48:11.000Z,151,116,,1
1133,2019-05-01T00:55:43.000Z,151,104,,5
1137,2019-09-22T01:37:34.000Z,152,83,,5
1142,2019-09-04T10:41:22.000Z,153,82,8.26,6
1148,2019-03-03T06:12:18.000Z,153,78,,1
1149,2019-11-07T23:35:21.000Z,153,145,,4
1150,2019-11-19T18:46:07.000Z,153,115,,4
1152,2019-06-24T10:30:44.000Z,153,40,,5
1159,2019-09-14T22:10:06.000Z,154,124,,3
1161,2019-06-12T12:34:30.000Z,154,115,0.87,3
1164,2019-12-23T17:28:26.000Z,154,165,,1
1176,2019-08-08T22:35:48.000Z,154,181,,4
1179,2019-08-18T19:46:01.000Z,154,156,,4
1183,2019-03-02T04:53:26.000Z,154,154,,1
1184,2019-04-28T23:59:07.000Z,154,13,,3
1197,2019-07-14T04:36:25.000Z,155,120,,3
1198,2019-08-16T16:55:19.000Z,155,26,,6
1200,2019-08-01T00:37:19.000Z,155,126,7.48,8
1203,2019-11-15T08:27:03.000Z,155,141,,3
1204,2019-08-19T02:19:30.000Z,155,68,,6
1206,2019-06-06T03:01:19.000Z,155,49,7.9,8
1214,2019-09-28T11:05:35.000Z,155,190,,6
1215,2019-05-31T03:33:52.000Z,155,2,,5
1218,2019-06-09T05:49:02.000Z,155,106,,6
1223,2019-12-07T21:19:19.000Z,155,103,,2
1224,2019-11-19T17:15:01.000Z,155,144,,3
1225,2019-05-08T12:27:55.000Z,155,18,,5
1232,2019-05-03T05:22:42.000Z,158,134,,4
1241,2019-07-12T19:51:31.000Z,158,185,7.88,6
1242,2019-02-07T12:46:47.000Z,158,196,,2
1243,2019-11-16T21:49:10.000Z,158,38,,3
1246,2019-06-22T10:29:09.000Z,158,72,,6
1248,2019-10-02T08:13:11.000Z,159,124,,7
1249,2019-08-26T05:20:50.000Z,159,148,,9
1250,2019-10-08T17:56:41.000Z,159,187,,6
1251,2019-10-21T17:15:40.000Z,159,41,,6
1252,2019-10-09T05:55:00.000Z,159,32,,6
1253,2019-10-03T05:04:56.000Z,159,169,,6
1256,2019-06-23T09:04:31.000Z,159,49,,5
1259,2019-11-28T23:01:21.000Z,159,87,,3
1262,2019-04-07T08:35:08.000Z,159,190,,3
1264,2019-01-26T00:45:25.000Z,161,9,3.83,2
1267,2019-11-14T18:43:12.000Z,161,17,,3
1268,2019-02-03T17:04:25.000Z,161,1,,2
1270,2019-04-24T22:22:23.000Z,161,116,,4
1273,2019-04-11T22:16:41.000Z,164,186,,3
1275,2019-02-10T13:24:53.000Z,167,184,,1
1277,2019-09-02T12:31:41.000Z,169,20,1.36,4
1279,2019-12-28T19:18:09.000Z,169,40,,1
1282,2019-08-02T11:53:32.000Z,169,139,,7
1284,2019-01-26T13:03:57.000Z,169,170,,1
1290,2019-08-11T09:19:34.000Z,169,182,,7
1291,2019-08-27T14:24:29.000Z,170,41,,9
1292,2019-04-07T01:07:02.000Z,170,136,,4
1294,2019-09-24T20:05:19.000Z,170,71,8.58,4
1295,2019-07-31T04:22:41.000Z,170,77,,5
1297,2019-08-29T01:30:29.000Z,170,61,,9
1298,2019-12-10T05:32:10.000Z,170,105,,2
1300,2019-06-10T23:12:41.000Z,172,58,,6
1301,2019-03-22T06:05:26.000Z,172,64,,1
1305,2019-03-18T14:22:14.000Z,172,123,,1
1311,2019-01-29T00:57:09.000Z,173,191,9.16,2
1312,2019-04-06T20:18:34.000Z,173,176,,3
1317,2019-04-04T22:55:54.000Z,173,167,,4
1318,2019-12-12T22:07:44.000Z,173,176,,3
1322,2019-03-11T17:55:36.000Z,173,132,,1
1323,2019-08-21T14:42:48.000Z,173,133,,6
1324,2019-04-28T16:30:43.000Z,173,141,,2
1328,2019-11-04T05:35:03.000Z,174,49,,4
1329,2019-10-31T03:11:44.000Z,174,59,,6
1330,2019-01-09T20:28:04.000Z,176,169,,2
1331,2019-02-07T11:08:59.000Z,176,16,,2
1336,2019-05-20T08:13:05.000Z,177,148,,6
1341,2019-07-06T12:49:48.000Z,177,10,,5
1345,2019-11-14T09:08:05.000Z,177,55,4.38,3
1351,2019-06-19T12:56:37.000Z,179,35,,9
1358,2019-02-09T01:43:58.000Z,179,174,,1
1360,2019-05-21T04:14:05.000Z,181,94,4.0,6
1363,2019-12-25T04:03:08.000Z,181,155,,2
1367,2019-04-28T16:09:55.000Z,183,141,,3
1368,2019-06-05T12:47:55.000Z,183,36,,5
1375,2019-10-23T13:12:49.000Z,183,8,,5
1381,2019-05-16T09:03:31.000Z,184,13,,4
1384,2019-07-09T14:23:31.000Z,186,111,7.32,6
1385,2019-04-22T20:57:09.000Z,186,182,6.36,3
1391,2019-07-25T03:36:08.000Z,194,175,,4
1393,2019-09-11T15:25:07.000Z,197,102,,5
1395,2019-11-26T21:37:17.000Z,197,85,,2
1396,2019-02-18T13:46:57.000Z,197,27,,1
1397,2019-01-27T22:57:15.000Z,197,20,6.54,2
1399,2019-08-06T12:09:28.000Z,198,118,,6
1400,2019-01-27T15:58:14.000Z,198,148,,2
1401,2019-10-01T11:04:07.000Z,198,30,,3
1402,2019-01-17T22:59:14.000Z,198,150,,1
1406,2019-11-05T00:20:51.000Z,198,61,,2
1408,2019-08-03T11:02:30.000Z,199,92,,6
1409,2019-08-20T00:56:04.000Z,199,129,,6
1412,2019-04-23T14:13:31.000Z,199,57,,4
1417,2019-03-15T16:24:28.000Z,200,145,,1
1421,2019-02-24T16:05:03.000Z,200,124,,1
1426,2019-03-31T07:38:00.000Z,201,32,,1
1429,2019-11-06T17:39:17.000Z,201,32,,2
1430,2019-05-18T06:01:44.000Z,201,77,4.19,3
1434,2019-05-17T18:10:35.000Z,203,5,5.94,3
1436,2019-08-13T21:20:42.000Z,204,14,,7
1437,2019-01-13T21:29:56.000Z,204,193,,1
1441,2019-04-16T16:39:59.000Z,204,134,,2
1444,2019-09-27T04:13:46.000Z,205,164,5.94,4
1447,2019-04-24T23:33:43.000Z,205,113,,4
1448,2019-11-16T22:26:38.000Z,205,29,,4
1450,2019-05-19T07:22:10.000Z,205,84,,6
1457,2019-02-19T17:33:30.000Z,208,45,,2
1459,2019-03-18T03:32:21.000Z,208,70,,1
1461,2019-01-24T07:08:32.000Z,208,70,,2
1462,2019-07-20T17:13:45.000Z,208,79,,6
1464,2019-07-20T16:01:55.000Z,208,1,,6
1475,2019-07-03T00:41:03.000Z,211,128,,53
1477,2019-05-21T13:46:43.000Z,211,54,,6
1478,2019-02-15T15:05:56.000Z,211,196,,2
1480,2019-04-05T17:21:17.000Z,211,58,,3
1488,2019-02-01T21:48:50.000Z,213,69,,1
1489,2019-09-23T09:13:47.000Z,213,42,,6
1491,2019-04-03T03:08:27.000Z,213,32,,4
1493,2019-09-11T04:53:58.000Z,215,154,,3
1494,2019-12-18T14:03:22.000Z,215,23,,2
1497,2019-06-24T15:29:58.000Z,215,157,,4
1500,2019-07-13T04:20:26.000Z,215,117,,3
1501,2019-06-26T09:36:26.000Z,215,59,,4
1503,2019-04-15T21:11:35.000Z,216,179,,3
1504,2019-06-06T10:30:09.000Z,216,117,,6
1510,2019-01-17T08:05:29.000Z,216,17,,1
1512,2019-04-13T02:43:58.000Z,216,166,,2
1514,2019-10-25T09:16:20.000Z,216,73,,3
1518,2019-09-19T17:29:21.000Z,217,188,,5
1519,2019-08-24T11:26:19.000Z,217,25,,7
1522,2019-08-10T21:34:12.000Z,217,147,,7
1525,2019-07-21T19:45:17.000Z,218,137,,5
1526,2019-01-25T16:07:32.000Z,218,122,,2
1528,2019-06-28T16:57:03.000Z,218,4,,5
