id,created_at,user_id,product_id,discount,quantity
234,2018-11-13T21:41:19.000Z,39,34,,2
240,2018-01-24T03:27:21.000Z,40,62,,2
244,2018-08-30T06:58:11.000Z,40,152,,7
248,2018-11-09T05:47:19.000Z,40,18,,4
250,2018-05-17T18:16:42.000Z,40,37,,4
251,2018-07-25T06:15:19.000Z,40,121,,4
253,2018-01-23T08:10:09.000Z,40,197,,2
257,2018-02-06T08:34:07.000Z,40,80,,2
259,2018-11-10T20:53:54.000Z,40,73,,1
267,2018-10-28T12:46:48.000Z,42,17,,4
272,2018-06-15T16:19:39.000Z,42,129,,7
273,2018-10-09T12:05:39.000Z,42,132,,6
275,2018-01-30T17:39:43.000Z,42,17,4.46,2
276,2018-04-24T23:43:59.000Z,42,38,,3
280,2018-10-17T19:07:02.000Z,44,8,,7
283,2018-10-03T09:10:25.000Z,44,39,,4
285,2018-05-13T13:08:31.000Z,44,118,,5
286,2018-01-06T22:36:17.000Z,44,115,7.96,2
293,2018-02-02T10:52:34.000Z,45,127,,2
294,2018-01-29T14:34:05.000Z,45,11,,2
296,2018-04-29T11:08:07.000Z,45,86,,2
297,2018-03-15T05:50:24.000Z,45,149,,1
305,2018-01-30T21:03:48.000Z,47,5,,2
310,2018-05-28T17:57:00.000Z,48,81,1.36,3
314,2018-04-16T04:33:32.000Z,48,183,,2
320,2018-03-15T13:08:31.000Z,48,91,,1
324,2018-02-21T18:11:12.000Z,48,2,,2
328,2018-06-19T10:41:09.000Z,48,59,,4
331,2018-05-13T08:19:19.000Z,49,142,,3
337,2018-01-26T19:47:47.000Z,49,46,,3
338,2018-03-09T09:06:58.000Z,49,83,,1
342,2018-04-21T20:31:18.000Z,49,5,,4
345,2018-10-23T20:00:39.000Z,49,37,,5
346,2018-04-20T16:28:46.000Z,49,6,,26
348,2018-02-23T18:18:45.000Z,50,135,,2
350,2018-12-15T20:45:09.000Z,50,2,,2
355,2018-02-11T00:13:02.000Z,50,30,4.84,2
360,2018-07-11T14:54:35.000Z,52,196,,5
362,2018-12-12T14:11:02.000Z,52,144,,3
364,2018-06-19T09:14:05.000Z,53,191,2.81,6
369,2018-12-22T21:37:37.000Z,54,106,,2
374,2018-03-26T06:11:39.000Z,54,89,,1
380,2018-04-24T04:10:24.000Z,54,95,,2
381,2018-08-24T02:12:10.000Z,56,65,3.9,5
387,2018-01-23T02:55:19.000Z,56,94,,2
389,2018-05-23T03:41:32.000Z,56,181,,4
390,2018-09-11T01:52:10.000Z,56,128,,5
394,2018-10-20T15:49:17.000Z,57,17,,4
397,2018-01-11T22:54:05.000Z,57,47,,2
398,2018-05-13T04:26:35.000Z,57,197,,5
404,2018-09-17T06:08:23.000Z,57,66,,5
407,2018-08-27T00:42:25.000Z,57,9,,6
414,2018-03-01T07:57:22.000Z,58,141,,1
425,2018-06-19T18:12:06.000Z,58,139,,5
427,2018-10-16T02:39:22.000Z,59,179,,5
429,2018-08-30T01:53:04.000Z,59,108,,6
436,2018-11-14T21:00:27.000Z,60,67,,4
437,2018-06-03T08:17:10.000Z,60,139,,7
438,2018-01-05T20:44:49.000Z,60,190,,2
439,2018-03-25T13:08:50.000Z,60,97,,1
441,2018-02-01T00:19:13.000Z,60,76,,1
443,2018-11-07T01:21:45.000Z,60,110,,3
447,2018-01-19T06:37:14.000Z,61,11,,2
456,2018-11-30T18:05:33.000Z,63,171,7.54,3
457,2018-05-22T04:30:44.000Z,63,178,,5
466,2018-12-28T12:58:29.000Z,63,158,,1
467,2018-12-24T09:05:48.000Z,63,175,6.35,1
469,2018-08-13T01:31:58.000Z,64,180,,6
480,2018-05-21T05:30:00.000Z,65,129,,4
483,2018-01-02T19:01:51.000Z,65,74,,2
486,2018-01-13T16:31:04.000Z,65,62,,1
490,2018-10-21T20:44:39.000Z,65,18,,6
494,2018-11-08T16:25:53.000Z,65,192,,2
502,2018-01-14T02:06:44.000Z,65,57,,2
509,2018-11-12T08:50:33.000Z,66,199,4.68,3
510,2018-01-05T19:27:01.000Z,66,32,4.68,2
511,2018-12-29T20:33:52.000Z,66,51,,2
513,2018-05-02T22:31:50.000Z,66,179,,4
514,2018-02-26T23:30:46.000Z,66,190,,2
516,2018-02-09T13:09:14.000Z,66,36,,2
518,2018-07-28T07:46:56.000Z,68,114,,6
528,2018-04-23T09:25:26.000Z,68,19,,2
534,2018-02-21T19:23:57.000Z,68,21,,1
535,2018-09-20T09:29:52.000Z,68,194,,5
547,2018-09-07T17:56:21.000Z,69,116,,5
550,2018-06-16T14:36:07.000Z,69,93,,7
551,2018-12-17T02:54:21.000Z,69,101,,2
552,2018-02-03T02:27:04.000Z,70,8,,2
555,2018-02-09T01:03:17.000Z,70,169,2.52,2
556,2018-10-19T16:34:40.000Z,70,189,,6
559,2018-11-04T18:49:40.000Z,70,103,,2
564,2018-09-16T22:05:20.000Z,70,139,,6
569,2018-01-12T09:16:45.000Z,70,132,,2
573,2018-01-19T04:23:38.000Z,70,88,,2
575,2018-10-22T18:24:55.000Z,72,123,7.33,7
576,2018-03-22T14:41:44.000Z,72,163,,1
577,2018-08-07T23:34:02.000Z,72,98,2.83,6
582,2018-10-27T08:11:40.000Z,73,56,4.88,3
584,2018-09-07T16:49:02.000Z,73,136,,4
586,2018-07-07T02:30:48.000Z,73,70,,4
587,2018-01-01T12:32:46.000Z,73,90,,1
588,2018-09-10T05:24:35.000Z,73,32,,3
594,2018-05-28T00:22:28.000Z,73,119,,5
595,2018-11-05T06:51:27.000Z,74,166,,3
596,2018-10-30T15:18:36.000Z,74,10,,7
598,2018-08-20T19:34:06.000Z,74,11,,9
600,2018-02-24T14:38:24.000Z,74,29,,2
601,2018-08-15T07:40:07.000Z,74,192,,6
603,2018-08-07T15:09:59.000Z,74,119,,9
604,2018-07-14T11:25:18.000Z,74,193,,7
616,2018-09-05T17:05:43.000Z,74,115,,4
622,2018-07-03T01:28:09.000Z,74,176,,4
626,2018-09-06T18:55:42.000Z,75,54,,2
628,2018-11-15T01:24:59.000Z,76,173,,2
629,2018-07-17T22:17:21.000Z,76,94,,3
636,2018-10-20T00:23:26.000Z,77,183,,7
639,2018-04-07T19:52:09.000Z,80,130,8.18,3
647,2018-04-23T20:41:26.000Z,80,64,2.99,3
649,2018-12-08T14:29:14.000Z,80,192,,1
652,2018-05-19T21:27:25.000Z,80,67,,4
653,2018-10-07T10:27:57.000Z,81,40,,4
656,2018-08-29T05:26:33.000Z,83,65,,5
658,2018-11-19T08:37:38.000Z,84,17,,4
668,2018-10-20T19:35:32.000Z,85,57,,5
674,2018-03-06T04:36:59.000Z,86,39,,1
678,2018-01-17T23:34:56.000Z,86,82,,2
682,2018-11-08T00:47:03.000Z,87,50,3.68,4
687,2018-05-10T17:10:19.000Z,87,100,,4
689,2018-05-17T16:14:26.000Z,87,80,,4
690,2018-12-29T21:25:57.000Z,87,119,,1
691,2018-06-02T00:40:58.000Z,87,98,,5
701,2018-05-05T11:59:37.000Z,87,65,,4
710,2018-12-04T20:34:05.000Z,87,74,,1
711,2018-01-24T09:28:27.000Z,87,70,,2
713,2018-09-03T14:06:27.000Z,87,99,,5
720,2018-11-23T23:55:23.000Z,91,167,,3
722,2018-05-03T04:17:13.000Z,91,72,,5
723,2018-05-13T09:31:00.000Z,91,8,,5
724,2018-09-09T01:52:45.000Z,91,200,2.87,6
725,2018-09-11T01:16:33.000Z,91,62,,5
730,2018-11-22T08:39:04.000Z,92,136,1.13,2
741,2018-11-26T01:26:36.000Z,95,47,,1
742,2018-08-02T17:06:51.000Z,95,59,6.91,5
755,2018-04-25T15:05:51.000Z,95,107,,2
758,2018-06-29T04:22:18.000Z,97,200,,6
761,2018-07-03T05:17:37.000Z,98,1,,4
770,2018-03-13T09:45:31.000Z,100,137,,1
773,2018-10-29T11:28:30.000Z,100,199,,6
774,2018-11-25T21:25:39.000Z,101,83,,3
779,2018-09-19T11:51:09.000Z,101,103,,5
783,2018-01-17T04:56:14.000Z,101,15,8.9,2
794,2018-06-22T01:17:43.000Z,107,196,7.22,7
797,2018-04-17T15:59:11.000Z,108,88,,3
799,2018-03-04T06:53:35.000Z,108,120,,1
803,2018-04-29T06:43:52.000Z,108,92,,2
807,2018-03-18T18:48:09.000Z,108,151,,1
808,2018-08-01T15:01:17.000Z,108,110,,7
809,2018-01-24T23:52:27.000Z,108,46,,1
813,2018-06-16T17:31:59.000Z,111,107,,5
820,2018-01-03T09:56:14.000Z,111,101,,2
826,2018-08-21T13:17:56.000Z,111,73,3.19,7
830,2018-07-30T20:37:30.000Z,112,146,,5
833,2018-09-20T12:38:47.000Z,112,28,,3
835,2018-11-29T12:16:04.000Z,112,40,,2
838,2018-01-14T12:35:52.000Z,113,125,,2
839,2018-08-23T01:24:32.000Z,113,107,,6
846,2018-10-26T18:58:02.000Z,113,44,3.3,7
848,2018-08-02T10:08:11.000Z,113,65,,5
849,2018-08-15T05:42:43.000Z,113,185,,7
854,2018-04-26T12:52:29.000Z,113,36,,3
855,2018-01-19T04:22:15.000Z,115,179,,2
856,2018-02-21T16:01:25.000Z,115,48,,2
859,2018-11-05T08:28:05.000Z,115,50,,2
860,2018-09-13T17:37:26.000Z,115,42,,5
861,2018-06-24T23:06:45.000Z,115,44,,6
867,2018-07-17T20:04:45.000Z,116,155,,2
868,2018-06-24T15:02:36.000Z,117,100,,5
869,2018-10-12T05:08:23.000Z,117,56,,6
872,2018-01-01T12:05:41.000Z,117,126,5.86,1
875,2018-02-05T22:20:00.000Z,117,77,,2
879,2018-02-26T22:24:12.000Z,117,81,8.68,1
880,2018-10-29T14:04:25.000Z,117,146,,5
885,2018-03-04T17:13:53.000Z,118,40,3.67,1
887,2018-05-10T15:09:20.000Z,118,150,,4
895,2018-08-30T20:34:25.000Z,122,7,,4
896,2018-12-30T11:32:08.000Z,122,6,,2
897,2018-10-01T02:42:50.000Z,122,78,,5
899,2018-06-13T14:11:02.000Z,124,66,,7
900,2018-01-16T21:04:35.000Z,124,12,,2
911,2018-08-12T15:41:25.000Z,124,180,,9
913,2018-12-10T18:04:41.000Z,125,59,,2
915,2018-12-23T01:38:08.000Z,125,181,,1
917,2018-10-07T01:28:58.000Z,125,87,,6
918,2018-06-23T19:39:24.000Z,128,121,,6
919,2018-03-30T19:36:59.000Z,128,117,,1
922,2018-10-06T19:24:53.000Z,128,107,7.91,4
926,2018-12-29T04:54:42.000Z,128,10,,2
927,2018-06-15T08:38:51.000Z,128,41,,7
930,2018-12-25T07:42:18.000Z,129,32,,2
933,2018-07-07T08:10:43.000Z,129,117,,5
935,2018-04-17T18:50:46.000Z,129,78,,3
938,2018-06-04T05:41:53.000Z,129,42,,6
948,2018-01-20T19:08:02.000Z,130,171,,2
952,2018-02-28T02:18:08.000Z,130,51,,1
956,2018-08-25T10:38:30.000Z,134,197,,5
957,2018-06-20T09:17:28.000Z,134,61,,7
970,2018-01-07T16:23:42.000Z,136,187,,2
971,2018-07-06T12:23:18.000Z,136,142,,7
974,2018-05-17T13:37:18.000Z,138,74,,4
977,2018-08-01T11:53:21.000Z,138,187,,6
986,2018-11-11T07:19:36.000Z,138,127,,3
989,2018-09-20T16:19:46.000Z,138,164,,5
993,2018-07-23T04:09:45.000Z,138,6,,4
994,2018-10-23T06:18:32.000Z,138,56,,5
1000,2018-07-09T11:44:30.000Z,139,112,,4
1006,2018-09-25T23:53:13.000Z,140,74,,5
1013,2018-04-22T19:53:14.000Z,141,113,,3
1014,2018-10-01T08:06:16.000Z,141,86,,5
1017,2018-11-29T09:31:37.000Z,141,75,,3
1018,2018-07-27T05:50:37.000Z,141,109,,4
1026,2018-12-21T11:55:37.000Z,141,1,,3
1030,2018-09-29T14:49:34.000Z,142,131,,7
1032,2018-10-30T22:53:45.000Z,142,193,5.19,7
1041,2018-12-10T23:56:40.000Z,145,175,,2
1042,2018-07-28T10:46:14.000Z,145,163,,5
1043,2018-08-10T22:36:10.000Z,147,34,,5
1047,2018-07-10T10:30:31.000Z,147,128,,5
1048,2018-11-11T23:14:38.000Z,147,53,,2
1057,2018-02-26T10:25:46.000Z,148,14,,1
1058,2018-10-13T15:01:41.000Z,148,99,,2
1064,2018-07-18T20:22:17.000Z,149,14,,4
1067,2018-04-05T02:41:39.000Z,149,25,,1
1070,2018-04-17T20:07:37.000Z,149,75,5.88,1
1071,2018-12-30T15:14:40.000Z,149,160,,2
1073,2018-04-02T23:12:41.000Z,149,5,,3
1075,2018-02-23T22:43:58.000Z,149,109,4.26,2
1076,2018-11-02T12:48:02.000Z,149,5,,2
1079,2018-03-03T09:07:39.000Z,149,138,,1
1080,2018-04-20T03:20:41.000Z,149,92,8.76,4
1081,2018-08-08T20:15:41.000Z,149,126,,7
1088,2018-09-19T09:11:30.000Z,150,124,,5
1094,2018-01-15T23:17:34.000Z,150,17,,2
1097,2018-12-13T04:12:38.000Z,150,150,,1
1098,2018-02-10T18:27:04.000Z,150,77,,1
1099,2018-12-13T12:45:29.000Z,150,50,,2
1102,2018-02-26T14:46:17.000Z,150,20,,1
1105,2018-01-14T09:39:26.000Z,150,146,,1
1108,2018-11-08T09:50:44.000Z,151,2,,4
1110,2018-09-17T21:17:51.000Z,151,78,,5
1113,2018-09-06T22:24:31.000Z,151,135,,6
1114,2018-10-02T22:17:05.000Z,151,48,,6
1118,2018-10-30T18:57:57.000Z,151,51,,7
1119,2018-08-10T00:29:53.000Z,151,99,,9
1123,2018-08-18T20:25:12.000Z,151,171,,7
1127,2018-05-24T14:18:12.000Z,151,73,,6
1131,2018-08-31T07:43:01.000Z,151,58,,7
1134,2018-01-10T21:04:21.000Z,151,71,,2
1135,2018-10-13T15:53:24.000Z,151,59,,6
1138,2018-04-09T17:11:09.000Z,152,120,,2
1141,2018-01-31T13:16:39.000Z,153,108,,2
1144,2018-01-23T10:20:31.000Z,153,108,3.76,2
1146,2018-03-26T14:43:09.000Z,153,133,,1
1151,2018-09-11T05:13:50.000Z,153,80,,5
1153,2018-09-08T19:54:31.000Z,153,9,,5
1155,2018-03-02T00:01:50.000Z,153,29,7.94,1
1156,2018-04-01T03:17:01.000Z,153,176,,25
1157,2018-03-15T10:32:32.000Z,153,175,,1
1162,2018-05-25T12:23:12.000Z,154,161,,2
1166,2018-02-27T05:15:38.000Z,154,115,,1
1167,2018-02-07T21:51:06.000Z,154,110,,1
1171,2018-02-01T16:10:22.000Z,154,80,,1
1172,2018-07-30T10:05:32.000Z,154,10,,4
1173,2018-10-23T13:07:10.000Z,154,27,,4
1178,2018-05-26T11:03:10.000Z,154,97,,2
1186,2018-02-20T11:50:21.000Z,154,135,,1
1192,2018-12-21T01:11:54.000Z,155,122,,2
1194,2018-11-03T20:33:40.000Z,155,14,,2
1199,2018-10-22T05:07:06.000Z,155,182,,68
1201,2018-10-22T18:58:59.000Z,155,47,,5
1202,2018-09-10T13:26:57.000Z,155,192,,3
1205,2018-12-06T11:58:41.000Z,155,194,,2
1207,2018-11-09T09:36:41.000Z,155,164,,4
1208,2018-12-25T23:35:45.000Z,155,70,,2
1209,2018-11-18T00:00:04.000Z,155,88,3.4,3
1211,2018-09-18T21:56:25.000Z,155,127,,5
1216,2018-11-07T05:18:57.000Z,155,78,,4
1219,2018-02-20T04:12:42.000Z,155,65,,2
1227,2018-09-22T03:04:32.000Z,156,106,,5
1229,2018-05-29T20:20:30.000Z,156,101,,5
1230,2018-05-06T04:56:41.000Z,156,57,,4
1237,2018-09-16T00:23:19.000Z,158,84,,6
1240,2018-02-20T02:20:57.000Z,158,172,,2
1254,2018-12-08T07:37:57.000Z,159,104,8.74,3
1255,2018-11-12T19:50:18.000Z,159,52,,3
1260,2018-09-20T15:12:14.000Z,159,183,,7
1263,2018-03-17T20:29:31.000Z,159,143,,1
1265,2018-11-01T06:59:44.000Z,161,78,,3
1266,2018-07-16T04:26:52.000Z,161,60,,5
1276,2018-06-09T22:59:07.000Z,167,145,,6
1278,2018-03-19T21:46:00.000Z,169,4,,0
1281,2018-08-10T10:46:55.000Z,169,199,,5
1283,2018-10-31T19:26:42.000Z,169,58,,4
1286,2018-03-19T22:33:06.000Z,169,109,,1
1287,2018-06-22T16:43:29.000Z,169,174,4.08,7
1288,2018-02-09T08:33:55.000Z,169,112,,2
1296,2018-08-04T07:36:34.000Z,170,189,,9
1299,2018-08-02T20:14:52.000Z,170,55,,8
1303,2018-07-28T20:47:07.000Z,172,161,,4
1306,2018-05-27T09:54:35.000Z,172,85,,4
1308,2018-02-18T02:21:55.000Z,172,136,,1
1309,2018-01-15T12:14:25.000Z,173,1,,2
1310,2018-09-15T03:04:03.000Z,173,24,,6
1313,2018-09-17T12:25:08.000Z,173,164,,7
1315,2018-04-12T04:53:48.000Z,173,17,,3
1319,2018-01-07T13:33:16.000Z,173,112,,3
1325,2018-02-08T02:26:10.000Z,173,181,,2
1326,2018-12-20T16:57:02.000Z,173,95,4.34,3
1332,2018-07-11T22:40:42.000Z,176,47,,5
1333,2018-05-06T15:10:40.000Z,176,93,4.06,5
1334,2018-03-24T03:27:48.000Z,176,125,4.06,1
1335,2018-03-01T15:43:34.000Z,177,6,,1
1337,2018-04-29T20:34:02.000Z,177,186,,4
1338,2018-02-16T19:56:04.000Z,177,62,,2
1339,2018-11-06T22:57:59.000Z,177,69,4.06,3
1343,2018-07-28T23:47:38.000Z,177,128,,7
1344,2018-11-11T04:21:51.000Z,177,87,,4
1349,2018-11-15T07:16:35.000Z,179,17,8.88,4
1354,2018-03-09T23:51:04.000Z,179,179,,1
1355,2018-10-11T17:54:33.000Z,179,8,,4
1356,2018-12-18T13:16:14.000Z,179,94,8.5,2
1362,2018-11-24T01:06:31.000Z,181,170,7.93,4
1364,2018-05-16T05:10:14.000Z,181,160,,4
1366,2018-04-09T04:32:00.000Z,183,126,,4
1369,2018-07-30T10:34:40.000Z,183,170,,4
1370,2018-01-19T02:30:16.000Z,183,82,,2
1371,2018-08-04T08:12:32.000Z,183,154,,9
1372,2018-03-07T02:34:55.000Z,183,192,,1
1373,2018-04-19T16:06:40.000Z,183,167,,3
1377,2018-10-23T15:15:26.000Z,184,86,,4
1379,2018-03-11T21:47:06.000Z,184,146,,1
1382,2018-08-29T16:56:05.000Z,186,120,,6
1386,2018-08-24T23:06:47.000Z,186,14,,6
1388,2018-10-26T11:38:54.000Z,187,47,,3
1389,2018-04-17T17:54:48.000Z,190,27,,2
1392,2018-12-15T06:22:02.000Z,197,55,,2
1394,2018-10-17T17:51:08.000Z,197,4,1.86,4
1404,2018-10-27T00:27:05.000Z,198,184,,6
1414,2018-07-24T07:03:36.000Z,199,138,,3
1415,2018-02-07T14:22:43.000Z,199,14,,1
1418,2018-10-26T00:44:50.000Z,200,164,,4
1419,2018-11-12T05:08:10.000Z,200,35,,3
1422,2018-10-15T18:37:18.000Z,201,52,,4
1424,2018-04-10T20:43:37.000Z,201,39,,2
1425,2018-08-28T22:44:04.000Z,201,79,,6
1428,2018-04-18T18:16:50.000Z,201,34,,2
1433,2018-08-09T10:08:22.000Z,203,142,,4
1438,2018-10-04T19:55:06.000Z,204,32,,4
1439,2018-12-27T11:18:55.000Z,204,104,,15
1445,2018-07-14T09:56:26.000Z,205,48,,4
1446,2018-02-09T04:18:45.000Z,205,58,,2
1452,2018-12-04T07:14:14.000Z,205,90,,3
1453,2018-02-15T12:27:59.000Z,208,85,,2
1454,2018-04-20T15:26:24.000Z,208,189,,4
1455,2018-10-27T23:04:31.000Z,208,103,,7
1458,2018-11-11T17:51:20.000Z,208,63,,3
1463,2018-04-27T11:44:58.000Z,208,194,,3
1476,2018-05-04T01:26:12.000Z,211,16,,6
1481,2018-09-25T13:08:13.000Z,213,63,2.48,6
1484,2018-10-27T01:27:44.000Z,213,83,,6
1485,2018-05-16T10:02:45.000Z,213,179,,4
1498,2018-11-18T03:32:51.000Z,215,119,7.63,3
1502,2018-03-03T17:27:29.000Z,216,7,,1
1505,2018-02-10T08:43:55.000Z,216,83,,1
1506,2018-04-24T07:35:45.000Z,216,109,,2
1507,2018-02-11T06:37:34.000Z,216,1,,2
1511,2018-12-22T02:27:09.000Z,216,117,,2
1517,2018-04-26T10:36:05.000Z,217,99,,2
1521,2018-08-16T14:57:08.000Z,217,166,,9
1523,2018-09-01T06:32:23.000Z,218,181,,5
1524,2018-07-16T11:02:24.000Z,218,175,,5
1527,2018-07-26T02:44:01.000Z,218,156,,3
1529,2018-07-02T09:49:37.000Z,218,150,,5
1530,2018-08-08T03:25:56.000Z,218,111,,6
1531,2018-12-13T17:49:34.000Z,218,75,,1
1532,2018-11-21T09:39:48.000Z,218,21,,16
1535,2018-09-06T20:12:37.000Z,218,61,,4
1537,2018-08-20T06:38:19.000Z,221,1,,6
1543,2018-11-27T09:50:12.000Z,222,4,,3
1552,2018-01-20T10:32:55.000Z,222,190,,1
1554,2018-03-31T19:26:08.000Z,223,181,,1
1557,2018-10-06T22:47:00.000Z,223,20,,6
1558,2018-08-03T10:27:03.000Z,223,197,1.96,8
1561,2018-05-12T18:04:08.000Z,223,164,,3
1565,2018-07-31T12:35:05.000Z,223,68,,5
1569,2018-01-03T16:14:53.000Z,223,117,,2
1573,2018-07-14T07:17:57.000Z,224,159,,6
1575,2018-02-07T05:07:18.000Z,224,144,,2
1579,2018-02-18T23:21:43.000Z,225,15,,2
1581,2018-04-18T22:03:14.000Z,225,140,,2
1582,2018-09-15T04:09:32.000Z,225,10,,4
1585,2018-12-16T12:02:55.000Z,225,151,,3
1591,2018-01-04T22:58:41.000Z,226,121,,2
1602,2018-07-23T06:12:43.000Z,226,60,,3
1603,2018-09-16T15:17:43.000Z,226,67,,5
1604,2018-06-12T15:10:04.000Z,226,158,,6
1608,2018-08-16T21:31:58.000Z,226,193,,3
1610,2018-08-04T03:19:36.000Z,228,106,,5
1614,2018-06-27T20:00:09.000Z,229,20,,3
1618,2018-08-19T11:42:23.000Z,229,35,,6
1619,2018-08-17T21:44:30.000Z,229,132,,6
1622,2018-09-03T05:18:36.000Z,229,80,,4
1625,2018-09-19T01:44:00.000Z,232,124,,4
1629,2018-12-28T00:43:41.000Z,232,163,,2
1631,2018-08-07T03:38:11.000Z,232,64,,7
1632,2018-01-17T22:06:07.000Z,232,52,,2
1634,2018-02-15T05:00:40.000Z,232,166,9.67,2
1638,2018-06-07T14:00:00.000Z,233,136,,58
1647,2018-11-10T03:04:33.000Z,233,39,,2
1653,2018-08-16T05:39:53.000Z,234,186,,7
1654,2018-05-23T17:08:35.000Z,234,129,,4
1655,2018-12-10T07:37:11.000Z,234,192,,2
1656,2018-10-25T15:51:44.000Z,234,8,,7
1657,2018-08-22T19:39:11.000Z,234,4,,8
1660,2018-07-26T16:45:05.000Z,234,3,,5
1661,2018-11-15T01:21:49.000Z,234,185,,3
1663,2018-06-11T00:22:23.000Z,234,151,,8
1665,2018-12-27T06:14:30.000Z,234,87,,2
1671,2018-12-05T06:16:35.000Z,234,11,,2
1673,2018-09-17T22:42:22.000Z,235,53,,5
1677,2018-01-15T20:05:30.000Z,235,17,,2
1682,2018-03-25T21:51:07.000Z,235,136,3.12,1
1685,2018-08-25T10:35:43.000Z,236,52,,10
1687,2018-06-27T01:33:24.000Z,236,17,,7
1690,2018-04-10T03:22:35.000Z,236,3,,3
1691,2018-09-02T22:22:38.000Z,236,160,,6
1696,2018-11-01T11:52:15.000Z,236,86,5.66,4
1697,2018-11-15T12:54:38.000Z,236,33,,3
1700,2018-05-06T14:35:40.000Z,236,40,,5
1702,2018-03-07T21:05:54.000Z,236,49,2.77,1
1703,2018-04-27T16:44:17.000Z,236,24,,3
1717,2018-06-17T18:14:16.000Z,240,151,,5
1719,2018-08-23T23:01:43.000Z,240,150,,6
1729,2018-08-15T12:44:21.000Z,243,81,,8
